cctv_ID,Direction,RoadName,VideoStreamURL
C000347,S,博愛一路,https://cctv1.kctmc.nat.gov.tw/6e559e58/snapshot
C000348,W,三多一路,https://cctv1.kctmc.nat.gov.tw/1761ad24/snapshot
C000349,SE,國泰路二段,https://cctv1.kctmc.nat.gov.tw/95ee1e78/snapshot
C000351,W,建國二路,https://cctv1.kctmc.nat.gov.tw/02f22e11/snapshot
C000352,SE,重立路,https://cctv4.kctmc.nat.gov.tw/b88c2541/snapshot
C000353,E,中山西路,https://cctv6.kctmc.nat.gov.tw/dc3225a0/snapshot
C000354,W,輜汽路,https://cctv6.kctmc.nat.gov.tw/d48eabc7/snapshot
C000355,S,台17線,https://cctv6.kctmc.nat.gov.tw/cdad9a44/snapshot
C000356,S,武營路,https://cctv6.kctmc.nat.gov.tw/a9cb354f/snapshot
C000357,SW,德民路,https://cctv6.kctmc.nat.gov.tw/260ed460/snapshot
C000358,S,武慶二路,https://cctv6.kctmc.nat.gov.tw/570f878a/snapshot
C000359,E,新富路,https://cctv6.kctmc.nat.gov.tw/bca63d13/snapshot
C000360,S,南京路,https://cctv6.kctmc.nat.gov.tw/fe2a3602/snapshot
C000361,E,新富路,https://cctv6.kctmc.nat.gov.tw/9f7f6e1b/snapshot
C000362,N,青年路二段,https://cctv6.kctmc.nat.gov.tw/a11dfaba/snapshot
C000363,N,青年路一段,https://cctv6.kctmc.nat.gov.tw/a4d8411f/snapshot
C000364,NW,光華路,https://cctv6.kctmc.nat.gov.tw/db91cb6d/snapshot
C000365,E,光復路一段,https://cctv6.kctmc.nat.gov.tw/465b35ba/snapshot
C000366,NW,中正一路,https://cctv1.kctmc.nat.gov.tw/a63a6101/snapshot
C000367,W,自由路,https://cctv6.kctmc.nat.gov.tw/aa9f613b/snapshot
C000368,W,中山西路,https://cctv3.kctmc.nat.gov.tw/77eb2b78/snapshot
C000369,N,澄清路,https://cctv2.kctmc.nat.gov.tw/f89643e9/snapshot
C700001,N,台3線,https://cctv4.kctmc.nat.gov.tw/570ff02c/snapshot
C700002,W,台28線,https://cctv4.kctmc.nat.gov.tw/143312d8/snapshot
C700003,N,台3線,https://cctv4.kctmc.nat.gov.tw/2f22608a/snapshot
C700005,SW,旗南一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={7fb80b68-910c-0904-01a7-9ab3038b2c1b}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C700006,S,台3線,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={ff39948d-cf27-9c94-0108-49d10d808fd9}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C700008,S,延平一路,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={a8208811-fd52-ca64-f19c-e5bd2760ca0b}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C700009,N,台29線,https://cctv4.kctmc.nat.gov.tw/0d6724a3/snapshot
C700010,S,旗南三路,https://cctv3.kctmc.nat.gov.tw/b3ce16e9/snapshot
C700013,N,澄觀路二段,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={64f00ea0-b4d9-6fc4-fdc7-8f5d79c3f687}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C700014,S,澄觀路二段,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={a56fa795-451e-5024-017c-ed32f82934d1}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
C700015,SW,高鐵路,https://cctv6.kctmc.nat.gov.tw/f6007b0d/snapshot
C700017,N,台29線,https://cctv7.kctmc.nat.gov.tw/play/jpg.php?devid={579447c1-3211-b704-3d7c-2fc45a0d904a}&L=dfe8885c1acbe4c5e5fb91e6d9bd3724
